id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code,city_name
14621,957,9/8/2013 13:45,Market at Sansome,77,9/8/2013 14:01,Embarcadero at Sansome,60,613,Customer,91914,10
14622,926,9/8/2013 13:45,Market at Sansome,77,9/8/2013 14:01,Embarcadero at Sansome,60,266,Customer,91914,10
14623,1816,9/8/2013 13:45,South Van Ness at Market,66,9/8/2013 14:16,Harry Bridges Plaza (Ferry Building),50,202,Customer,94117,10
14624,1031,9/8/2013 13:46,Davis at Jackson,42,9/8/2013 14:03,Embarcadero at Sansome,60,543,Customer,94111,10
14627,860,9/8/2013 13:49,Civic Center BART (7th at Market),72,9/8/2013 14:04,Washington at Kearney,46,470,Subscriber,94108,10
14628,2877,9/8/2013 13:50,South Van Ness at Market,66,9/8/2013 14:38,South Van Ness at Market,66,518,Customer,94103,10
14629,642,9/8/2013 13:51,Spear at Folsom,49,9/8/2013 14:01,Market at Sansome,77,481,Subscriber,94105,10
14630,913,9/8/2013 13:51,Grant Avenue at Columbus Avenue,73,9/8/2013 14:06,Embarcadero at Sansome,60,326,Customer,94133,10
14631,2264,9/8/2013 13:51,Clay at Battery,41,9/8/2013 14:29,Embarcadero at Vallejo,48,318,Customer,1576245,10
14632,1090,9/8/2013 13:51,Grant Avenue at Columbus Avenue,73,9/8/2013 14:09,Embarcadero at Sansome,60,493,Customer,94133,10
14633,1117,9/8/2013 13:51,Clay at Battery,41,9/8/2013 14:10,Embarcadero at Sansome,60,359,Customer,1576245,10
14634,738,9/8/2013 13:52,Davis at Jackson,42,9/8/2013 14:04,Embarcadero at Sansome,60,420,Customer,94111,10
14635,1587,9/8/2013 13:52,2nd at Townsend,61,9/8/2013 14:18,Market at 4th,76,431,Customer,94107,10
14636,4139,9/8/2013 13:52,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 15:01,Harry Bridges Plaza (Ferry Building),50,469,Customer,95120,10
14637,574,9/8/2013 13:53,Steuart at Market,74,9/8/2013 14:02,Embarcadero at Sansome,60,606,Subscriber,94131,10
14638,5375,9/8/2013 13:53,Embarcadero at Sansome,60,9/8/2013 15:23,Embarcadero at Sansome,60,371,Customer,94109,10
14639,5411,9/8/2013 13:54,Embarcadero at Sansome,60,9/8/2013 15:24,Embarcadero at Sansome,60,618,Customer,94109,10
14640,684,9/8/2013 13:53,SJSU 4th at San Carlos,12,9/8/2013 14:05,San Pedro Square,6,676,Customer,95128,11
14641,661,9/8/2013 13:54,SJSU 4th at San Carlos,12,9/8/2013 14:05,San Pedro Square,6,235,Customer,95128,11
14642,8749,9/8/2013 13:55,Commercial at Montgomery,45,9/8/2013 16:21,Beale at Market,56,576,Customer,90755,10
14643,8730,9/8/2013 13:55,Commercial at Montgomery,45,9/8/2013 16:21,Beale at Market,56,500,Customer,90755,10
14644,60,9/8/2013 13:55,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 13:56,San Francisco Caltrain (Townsend at 4th),70,521,Subscriber,95126,10
14646,1420,9/8/2013 13:56,Embarcadero at Sansome,60,9/8/2013 14:20,Embarcadero at Folsom,51,620,Customer,94105,10
14647,3466,9/8/2013 13:57,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 14:54,Harry Bridges Plaza (Ferry Building),50,482,Subscriber,95126,10
14648,728,9/8/2013 13:58,Commercial at Montgomery,45,9/8/2013 14:10,Harry Bridges Plaza (Ferry Building),50,270,Customer,94108,10
14650,1376,9/8/2013 13:58,Embarcadero at Sansome,60,9/8/2013 14:21,Embarcadero at Folsom,51,536,Customer,94105,10
14651,1025,9/8/2013 13:58,Market at 10th,67,9/8/2013 14:15,Harry Bridges Plaza (Ferry Building),50,455,Customer,94117,10
14652,668,9/8/2013 13:56,Townsend at 7th,65,9/8/2013 14:08,Townsend at 7th,65,271,Subscriber,94107,10
14653,404,9/8/2013 14:00,San Pedro Square,6,9/8/2013 14:07,San Salvador at 1st,8,101,Subscriber,95112,11
14654,208,9/8/2013 14:00,Townsend at 7th,65,9/8/2013 14:04,San Francisco Caltrain 2 (330 Townsend),69,329,Customer,1576245,10
14655,2939,9/8/2013 14:01,Mechanics Plaza (Market at Battery),75,9/8/2013 14:50,Market at 4th,76,544,Customer,21714,10
14656,1428,9/8/2013 14:03,2nd at Townsend,61,9/8/2013 14:27,Davis at Jackson,42,629,Customer,95928,10
14657,1390,9/8/2013 14:03,2nd at Townsend,61,9/8/2013 14:27,Davis at Jackson,42,633,Customer,95928,10
14658,372,9/8/2013 14:04,Townsend at 7th,65,9/8/2013 14:10,San Francisco Caltrain (Townsend at 4th),70,427,Customer,94109,10
14659,3193,9/8/2013 14:03,California Ave Caltrain Station,36,9/8/2013 14:57,California Ave Caltrain Station,36,93,Customer,94303,2
14660,1153,9/8/2013 14:06,Powell Street BART,39,9/8/2013 14:25,Embarcadero at Vallejo,48,619,Customer,91911,10
14661,1037,9/8/2013 14:06,Powell Street BART,39,9/8/2013 14:23,Embarcadero at Vallejo,48,385,Customer,91911,10
14662,1156,9/8/2013 14:08,Mechanics Plaza (Market at Battery),75,9/8/2013 14:27,Steuart at Market,74,284,Customer,1576245,10
14663,1560,9/8/2013 14:09,Embarcadero at Sansome,60,9/8/2013 14:35,Embarcadero at Sansome,60,613,Customer,94111,10
14664,1607,9/8/2013 14:09,Embarcadero at Sansome,60,9/8/2013 14:36,Embarcadero at Sansome,60,420,Customer,94111,10
14665,385,9/8/2013 14:13,Market at Sansome,77,9/8/2013 14:19,2nd at South Park,64,481,Customer,94103,10
14666,1283,9/8/2013 14:13,Market at Sansome,77,9/8/2013 14:34,Powell Street BART,39,407,Customer,11103,10
14667,2344,9/8/2013 14:13,Mechanics Plaza (Market at Battery),75,9/8/2013 14:52,Harry Bridges Plaza (Ferry Building),50,575,Customer,2025,10
14668,258,9/8/2013 14:14,South Van Ness at Market,66,9/8/2013 14:19,Civic Center BART (7th at Market),72,406,Customer,1576245,10
14670,5594,9/8/2013 14:16,Post at Kearney,47,9/8/2013 15:49,Market at Sansome,77,381,Customer,94109,10
14671,5428,9/8/2013 14:17,Post at Kearney,47,9/8/2013 15:47,Market at Sansome,77,631,Customer,94109,10
14673,9303,9/8/2013 14:18,San Francisco City Hall,58,9/8/2013 16:53,San Francisco City Hall,58,267,Customer,95135,10
14674,9290,9/8/2013 14:18,San Francisco City Hall,58,9/8/2013 16:53,San Francisco City Hall,58,273,Customer,95135,10
14675,497,9/8/2013 14:19,Mechanics Plaza (Market at Battery),75,9/8/2013 14:27,Steuart at Market,74,465,Customer,1576245,10
14676,535,9/8/2013 14:20,Howard at 2nd,63,9/8/2013 14:29,Embarcadero at Sansome,60,474,Subscriber,94105,10
14677,2812,9/8/2013 14:21,5th at Howard,57,9/8/2013 15:08,Embarcadero at Sansome,60,341,Customer,1576245,10
14678,2747,9/8/2013 14:21,5th at Howard,57,9/8/2013 15:07,Embarcadero at Sansome,60,374,Customer,1576245,10
14679,989,9/8/2013 14:22,Embarcadero at Sansome,60,9/8/2013 14:39,Embarcadero at Sansome,60,276,Customer,1576245,10
14680,6691,9/8/2013 14:23,Embarcadero at Vallejo,48,9/8/2013 16:14,Embarcadero at Vallejo,48,578,Customer,6604,10
14681,820,9/8/2013 14:23,Embarcadero at Bryant,54,9/8/2013 14:37,Market at Sansome,77,562,Subscriber,94105,10
14682,6528,9/8/2013 14:25,Embarcadero at Vallejo,48,9/8/2013 16:13,Embarcadero at Vallejo,48,425,Customer,9610,10
14683,1023,9/8/2013 14:26,Powell Street BART,39,9/8/2013 14:43,Harry Bridges Plaza (Ferry Building),50,530,Customer,94109,10
14684,725,9/8/2013 14:27,San Francisco Caltrain 2 (330 Townsend),69,9/8/2013 14:39,Powell Street BART,39,288,Customer,94109,10
14685,364,9/8/2013 14:26,Embarcadero at Sansome,60,9/8/2013 14:33,Clay at Battery,41,468,Subscriber,94110,10
14686,4018,9/8/2013 14:27,2nd at South Park,64,9/8/2013 15:34,Embarcadero at Sansome,60,422,Customer,94014,10
14687,319,9/8/2013 14:27,Embarcadero at Sansome,60,9/8/2013 14:32,Clay at Battery,41,367,Customer,94110,10
14688,6377,9/8/2013 14:28,Embarcadero at Vallejo,48,9/8/2013 16:14,Embarcadero at Vallejo,48,462,Customer,6604,10
14689,883,9/8/2013 14:28,Powell Street BART,39,9/8/2013 14:43,Harry Bridges Plaza (Ferry Building),50,552,Customer,92110,10
14690,863,9/8/2013 14:29,Powell Street BART,39,9/8/2013 14:43,Harry Bridges Plaza (Ferry Building),50,523,Customer,92110,10
14691,1617,9/8/2013 14:30,Howard at 2nd,63,9/8/2013 14:57,Townsend at 7th,65,483,Customer,94109,10
14692,487,9/8/2013 14:31,Embarcadero at Vallejo,48,9/8/2013 14:39,Embarcadero at Sansome,60,547,Customer,1576245,10
14693,975,9/8/2013 14:32,Commercial at Montgomery,45,9/8/2013 14:49,South Van Ness at Market,66,424,Subscriber,94117,10
14694,1754,9/8/2013 14:32,Civic Center BART (7th at Market),72,9/8/2013 15:02,Powell Street BART,39,406,Customer,1576245,10
14695,1478,9/8/2013 14:33,Townsend at 7th,65,9/8/2013 14:58,Powell at Post (Union Square),71,271,Customer,1576245,10
14696,1357,9/8/2013 14:33,2nd at Townsend,61,9/8/2013 14:56,Embarcadero at Sansome,60,608,Customer,94116,10
14697,1328,9/8/2013 14:33,2nd at Townsend,61,9/8/2013 14:55,Embarcadero at Sansome,60,510,Customer,94116,10
14698,430,9/8/2013 14:34,Golden Gate at Polk,59,9/8/2013 14:42,Powell Street BART,39,441,Customer,6012,10
14699,446,9/8/2013 14:34,Golden Gate at Polk,59,9/8/2013 14:42,Powell Street BART,39,529,Customer,6012,10
14701,1664,9/8/2013 14:36,University and Emerson,35,9/8/2013 15:03,University and Emerson,35,100,Customer,94301,2
14703,1246,9/8/2013 14:37,Powell Street BART,39,9/8/2013 14:58,San Francisco City Hall,58,602,Customer,11103,10
14704,876,9/8/2013 14:38,Embarcadero at Sansome,60,9/8/2013 14:53,Davis at Jackson,42,574,Customer,94111,10
14705,893,9/8/2013 14:38,Embarcadero at Sansome,60,9/8/2013 14:53,Davis at Jackson,42,336,Customer,94111,10
14706,918,9/8/2013 14:36,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 14:51,Washington at Kearney,46,400,Subscriber,94109,10
14707,727,9/8/2013 14:41,2nd at South Park,64,9/8/2013 14:53,San Francisco Caltrain (Townsend at 4th),70,338,Subscriber,94107,10
14708,611,9/8/2013 14:41,2nd at South Park,64,9/8/2013 14:51,San Francisco Caltrain (Townsend at 4th),70,382,Subscriber,94107,10
14709,539,9/8/2013 14:42,Spear at Folsom,49,9/8/2013 14:51,Market at Sansome,77,569,Customer,94107,10
14710,1311,9/8/2013 14:43,2nd at Townsend,61,9/8/2013 15:05,Grant Avenue at Columbus Avenue,73,568,Customer,91047,10
14711,720,9/8/2013 14:43,Embarcadero at Bryant,54,9/8/2013 14:55,Embarcadero at Sansome,60,626,Customer,1576245,10
14712,559,9/8/2013 14:43,5th at Howard,57,9/8/2013 14:52,South Van Ness at Market,66,527,Subscriber,94103,10
14713,1655,9/8/2013 14:48,Steuart at Market,74,9/8/2013 15:16,Spear at Folsom,49,380,Customer,94117,10
14714,1647,9/8/2013 14:48,Steuart at Market,74,9/8/2013 15:16,Spear at Folsom,49,496,Customer,94117,10
14715,1345,9/8/2013 14:49,Embarcadero at Sansome,60,9/8/2013 15:11,Powell Street BART,39,359,Subscriber,94105,10
14716,1155,9/8/2013 14:50,Embarcadero at Sansome,60,9/8/2013 15:09,2nd at Townsend,61,474,Customer,95003,10
14717,1139,9/8/2013 14:50,Embarcadero at Sansome,60,9/8/2013 15:09,2nd at Townsend,61,326,Customer,95003,10
14718,1219,9/8/2013 14:52,Embarcadero at Sansome,60,9/8/2013 15:12,Washington at Kearney,46,420,Customer,94410,10
14719,1202,9/8/2013 14:52,Embarcadero at Sansome,60,9/8/2013 15:12,Washington at Kearney,46,276,Subscriber,94110,10
14720,1083,9/8/2013 14:52,Embarcadero at Vallejo,48,9/8/2013 15:11,Powell at Post (Union Square),71,619,Customer,94109,10
14721,392,9/8/2013 14:53,2nd at South Park,64,9/8/2013 14:59,Yerba Buena Center of the Arts (3rd @ Howard),68,481,Customer,94107,10
14722,385,9/8/2013 14:53,2nd at South Park,64,9/8/2013 14:59,Yerba Buena Center of the Arts (3rd @ Howard),68,585,Customer,94107,10
14723,1160,9/8/2013 14:53,Powell Street BART,39,9/8/2013 15:12,Townsend at 7th,65,288,Subscriber,94612,10
14724,1065,9/8/2013 14:53,Embarcadero at Vallejo,48,9/8/2013 15:11,Powell at Post (Union Square),71,538,Customer,1576245,10
14725,987,9/8/2013 14:54,Embarcadero at Sansome,60,9/8/2013 15:10,Market at 4th,76,613,Subscriber,94131,10
14726,4969,9/8/2013 14:55,Harry Bridges Plaza (Ferry Building),50,9/8/2013 16:18,Embarcadero at Vallejo,48,484,Customer,78240,10
14728,4975,9/8/2013 14:56,Harry Bridges Plaza (Ferry Building),50,9/8/2013 16:19,Embarcadero at Vallejo,48,482,Customer,78240,10
14729,387,9/8/2013 14:56,San Jose Diridon Caltrain Station,2,9/8/2013 15:03,San Jose Civic Center,3,80,Subscriber,95123,11
14730,402,9/8/2013 14:58,Embarcadero at Bryant,54,9/8/2013 15:05,Harry Bridges Plaza (Ferry Building),50,497,Subscriber,94107,10
14731,7390,9/8/2013 14:58,Steuart at Market,74,9/8/2013 17:01,Embarcadero at Sansome,60,328,Customer,1576245,10
14732,1054,9/8/2013 14:58,Steuart at Market,74,9/8/2013 15:16,Embarcadero at Sansome,60,284,Customer,1576245,10
14733,1019,9/8/2013 14:59,Steuart at Market,74,9/8/2013 15:16,Embarcadero at Sansome,60,512,Customer,1576245,10
14734,1241,9/8/2013 15:00,San Francisco City Hall,58,9/8/2013 15:21,Powell Street BART,39,567,Customer,11103,10
14735,1837,9/8/2013 15:00,Embarcadero at Vallejo,48,9/8/2013 15:31,Harry Bridges Plaza (Ferry Building),50,348,Customer,94611,10
14736,1812,9/8/2013 15:00,Embarcadero at Vallejo,48,9/8/2013 15:31,Harry Bridges Plaza (Ferry Building),50,607,Customer,94611,10
14737,211,9/8/2013 15:01,San Salvador at 1st,8,9/8/2013 15:04,Paseo de San Antonio,7,25,Subscriber,95113,11
14738,1056,9/8/2013 15:01,Embarcadero at Sansome,60,9/8/2013 15:19,San Francisco Caltrain (Townsend at 4th),70,506,Subscriber,94107,10
14739,1162,9/8/2013 15:03,Washington at Kearney,46,9/8/2013 15:23,Embarcadero at Sansome,60,621,Customer,14226,10
14740,1165,9/8/2013 15:03,Washington at Kearney,46,9/8/2013 15:23,Embarcadero at Sansome,60,400,Customer,14226,10
14741,220,9/8/2013 15:04,Davis at Jackson,42,9/8/2013 15:08,Beale at Market,56,269,Subscriber,94111,10
14742,335,9/8/2013 15:05,South Van Ness at Market,66,9/8/2013 15:10,Powell Street BART,39,527,Subscriber,94102,10
14743,1601,9/8/2013 15:05,SJSU - San Salvador at 9th,16,9/8/2013 15:32,SJSU - San Salvador at 9th,16,69,Customer,94577,11
14744,385,9/8/2013 15:07,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 15:13,2nd at South Park,64,516,Subscriber,94107,10
14745,351,9/8/2013 15:07,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 15:13,2nd at South Park,64,279,Subscriber,94107,10
14746,688,9/8/2013 15:08,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 15:20,Powell Street BART,39,590,Subscriber,94102,10
14747,1268,9/8/2013 15:09,Embarcadero at Sansome,60,9/8/2013 15:30,Powell at Post (Union Square),71,547,Customer,1576245,10
14749,5726,9/8/2013 15:11,Grant Avenue at Columbus Avenue,73,9/8/2013 16:46,Market at 4th,76,600,Customer,77018,10
14750,486,9/8/2013 15:11,Powell at Post (Union Square),71,9/8/2013 15:19,Market at 4th,76,550,Customer,91361,10
14751,426,9/8/2013 15:12,Beale at Market,56,9/8/2013 15:19,Market at 4th,76,321,Subscriber,94107,10
14752,1594,9/8/2013 15:12,Steuart at Market,74,9/8/2013 15:38,Embarcadero at Sansome,60,465,Customer,94105,10
14753,1588,9/8/2013 15:12,Steuart at Market,74,9/8/2013 15:38,Embarcadero at Sansome,60,628,Customer,94105,10
14754,732,9/8/2013 15:12,2nd at Folsom,62,9/8/2013 15:24,Powell Street BART,39,438,Subscriber,94105,10
14755,10184,9/8/2013 15:12,Market at 10th,67,9/8/2013 18:02,Civic Center BART (7th at Market),72,375,Customer,94108,10
14757,1079,9/8/2013 15:12,Townsend at 7th,65,9/8/2013 15:30,Market at Sansome,77,477,Subscriber,94120,10
14758,340,9/8/2013 15:14,Golden Gate at Polk,59,9/8/2013 15:20,South Van Ness at Market,66,511,Subscriber,94103,10
14759,1420,9/8/2013 15:15,Townsend at 7th,65,9/8/2013 15:39,Steuart at Market,74,632,Subscriber,94612,10
14760,17956,9/8/2013 15:16,Embarcadero at Sansome,60,9/8/2013 20:15,Market at 4th,76,626,Customer,10010,10
14761,65,9/8/2013 15:16,Embarcadero at Bryant,54,9/8/2013 15:17,Embarcadero at Bryant,54,625,Subscriber,94111,10
14762,103,9/8/2013 15:18,South Van Ness at Market,66,9/8/2013 15:20,South Van Ness at Market,66,395,Subscriber,94107,10
14764,882,9/8/2013 15:20,Townsend at 7th,65,9/8/2013 15:34,Market at 4th,76,483,Customer,1576245,10
14765,77028,9/8/2013 15:20,Embarcadero at Sansome,60,9/9/2013 12:44,Market at 4th,76,491,Customer,1050,10
14766,800,9/8/2013 15:20,Howard at 2nd,63,9/8/2013 15:33,Embarcadero at Vallejo,48,314,Subscriber,94105,10
14767,800,9/8/2013 15:20,Howard at 2nd,63,9/8/2013 15:33,Embarcadero at Vallejo,48,582,Subscriber,94105,10
14768,17498,9/8/2013 15:23,Embarcadero at Sansome,60,9/8/2013 20:15,Market at 4th,76,400,Customer,1050,10
14769,17521,9/8/2013 15:23,Embarcadero at Sansome,60,9/8/2013 20:15,Market at 4th,76,284,Customer,1050,10
14770,977,9/8/2013 15:23,2nd at Townsend,61,9/8/2013 15:40,Embarcadero at Sansome,60,474,Customer,1576245,10
14771,967,9/8/2013 15:23,2nd at Townsend,61,9/8/2013 15:39,Embarcadero at Sansome,60,485,Customer,1576245,10
14772,464,9/8/2013 15:24,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 15:31,5th at Howard,57,521,Subscriber,94107,10
14773,688,9/8/2013 15:24,Powell Street BART,39,9/8/2013 15:35,Townsend at 7th,65,567,Customer,80305,10
14774,17386,9/8/2013 15:25,Embarcadero at Sansome,60,9/8/2013 20:15,Market at 4th,76,608,Customer,10010,10
14775,2503,9/8/2013 15:27,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 16:09,Post at Kearney,47,498,Customer,45116,10
14776,2359,9/8/2013 15:27,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 16:07,Post at Kearney,47,421,Customer,45116,10
14777,1329,9/8/2013 15:28,Embarcadero at Sansome,60,9/8/2013 15:51,Powell at Post (Union Square),71,621,Customer,1576245,10
14778,1407,9/8/2013 15:29,Washington at Kearney,46,9/8/2013 15:52,South Van Ness at Market,66,470,Customer,91047,10
14781,815,9/8/2013 15:33,Embarcadero at Sansome,60,9/8/2013 15:47,Mechanics Plaza (Market at Battery),75,606,Customer,28117,10
14782,596,9/8/2013 15:34,California Ave Caltrain Station,36,9/8/2013 15:44,Park at Olive,38,93,Customer,1576245,2
14783,794,9/8/2013 15:35,Embarcadero at Sansome,60,9/8/2013 15:48,Embarcadero at Folsom,51,422,Customer,94014,10
14784,887,9/8/2013 15:35,Market at 4th,76,9/8/2013 15:50,2nd at Townsend,61,544,Customer,94107,10
14786,1745,9/8/2013 15:36,Embarcadero at Sansome,60,9/8/2013 16:05,5th at Howard,57,374,Customer,1576245,10
14787,1741,9/8/2013 15:36,Embarcadero at Sansome,60,9/8/2013 16:05,5th at Howard,57,341,Customer,1576245,10
14788,1490,9/8/2013 15:37,Embarcadero at Sansome,60,9/8/2013 16:02,Civic Center BART (7th at Market),72,543,Customer,94116,10
14789,1466,9/8/2013 15:37,Embarcadero at Sansome,60,9/8/2013 16:01,Civic Center BART (7th at Market),72,512,Customer,94116,10
14794,1902,9/8/2013 15:46,2nd at Townsend,61,9/8/2013 16:17,Harry Bridges Plaza (Ferry Building),50,458,Subscriber,94107,10
14796,682,9/8/2013 15:47,Grant Avenue at Columbus Avenue,73,9/8/2013 15:58,Civic Center BART (7th at Market),72,277,Subscriber,94133,10
14798,2630,9/8/2013 15:47,Harry Bridges Plaza (Ferry Building),50,9/8/2013 16:31,Embarcadero at Sansome,60,348,Customer,95120,10
14799,2593,9/8/2013 15:47,Harry Bridges Plaza (Ferry Building),50,9/8/2013 16:30,Embarcadero at Sansome,60,455,Subscriber,95126,10
14801,2397,9/8/2013 15:48,Embarcadero at Vallejo,48,9/8/2013 16:28,Harry Bridges Plaza (Ferry Building),50,358,Customer,20008,10
14803,1308,9/8/2013 15:50,Mechanics Plaza (Market at Battery),75,9/8/2013 16:11,Mechanics Plaza (Market at Battery),75,278,Customer,10465,10
14804,510,9/8/2013 15:50,Davis at Jackson,42,9/8/2013 15:59,Market at 4th,76,378,Customer,94111,10
14807,837,9/8/2013 15:54,Market at 4th,76,9/8/2013 16:08,Harry Bridges Plaza (Ferry Building),50,321,Customer,1576245,10
14808,5732,9/8/2013 15:55,2nd at Townsend,61,9/8/2013 17:31,Washington at Kearney,46,573,Customer,7076,10
14809,778,9/8/2013 15:56,Steuart at Market,74,9/8/2013 16:09,Davis at Jackson,42,373,Subscriber,94111,10
14810,398,9/8/2013 15:57,Harry Bridges Plaza (Ferry Building),50,9/8/2013 16:03,Howard at 2nd,63,552,Subscriber,94105,10
14811,6394,9/8/2013 15:57,Market at 4th,76,9/8/2013 17:44,Market at 4th,76,596,Customer,1576245,10
14812,720,9/8/2013 15:58,Embarcadero at Bryant,54,9/8/2013 16:10,Harry Bridges Plaza (Ferry Building),50,436,Customer,95125,10
14813,395,9/8/2013 16:00,Washington at Kearney,46,9/8/2013 16:07,Davis at Jackson,42,276,Subscriber,94110,10
14814,317,9/8/2013 16:01,Washington at Kearney,46,9/8/2013 16:06,Davis at Jackson,42,420,Customer,94410,10
14816,550,9/8/2013 16:01,Embarcadero at Bryant,54,9/8/2013 16:10,Harry Bridges Plaza (Ferry Building),50,625,Customer,95131,10
14818,340,9/8/2013 16:03,Civic Center BART (7th at Market),72,9/8/2013 16:09,Powell at Post (Union Square),71,277,Subscriber,94108,10
14819,1443,9/8/2013 16:03,Grant Avenue at Columbus Avenue,73,9/8/2013 16:27,Civic Center BART (7th at Market),72,568,Customer,14858,10
14820,1443,9/8/2013 16:03,Grant Avenue at Columbus Avenue,73,9/8/2013 16:27,Civic Center BART (7th at Market),72,508,Customer,14858,10
14823,1083,9/8/2013 16:04,2nd at Townsend,61,9/8/2013 16:22,South Van Ness at Market,66,396,Subscriber,94107,10
